ags,28594330,3769,-5075,7637
ags,28594430,3817,-4928,7891
ags,28594530,3915,-5045,7784
ags,28594630,3778,-4791,7784
ags,28594730,4540,-4098,6593
ags,28594830,5780,-5299,6778
ags,28594930,5741,-5250,6124
ags,28595030,5927,-4664,5391
ags,28595130,6855,-4870,4522
ags,28595230,6962,-4743,5987
ags,28595330,7001,-4088,5596
ags,28595430,6776,-3717,6241
ags,28595530,7392,-3639,5938
ags,28595630,7030,-3522,5929
ags,28595730,6981,-3248,5899
ags,28595830,7148,-3288,6241
ags,28595930,6894,-3258,6134
ags,28596030,6962,-3209,6104
ags,28596130,6884,-3190,5938
ags,28596230,7099,-3346,6036
ags,28596330,7255,-3209,6007
ags,28596430,7157,-3366,6202
ags,28596530,7089,-3444,6065
ags,28596630,7118,-3190,6153
ags,28596730,6972,-3209,5968
ags,28596830,7196,-3434,6290
ags,28596930,7177,-3180,6173
ags,28597030,7274,-3551,6202
ags,28597130,7069,-3288,6114
ags,28597230,7187,-3102,6319
ags,28597330,7050,-3014,6261
ags,28597430,6952,-3092,6280
ags,28597530,7099,-3082,6387
ags,28597630,7167,-3014,6339
ags,28597730,7108,-2936,6436
ags,28597830,7001,-2965,6007
ags,28597930,6991,-2897,6212
ags,28598030,6981,-2956,6153
ags,28598130,7226,-3161,6270
ags,28598230,6278,-3141,6075
ags,28598330,4364,-1940,9561
ags,28598430,3993,-3639,9005
ags,28598530,-2461,-9567,4649
ags,28598630,3007,-1803,9366
ags,28598730,4521,-1461,9288
ags,28598830,4716,227,8350
ags,28598930,6493,1370,9522
ags,28599030,4569,100,8194
ags,28599130,4931,-16,7930
ags,28599230,2089,-1803,9698
ags,28599330,2245,-1745,9102
ags,28599430,2401,-543,10929
ags,28599530,3690,-914,10245
ags,28599630,3505,-1002,10245
ags,28599730,3163,-3102,9395
ags,28599830,4149,-4645,9054
ags,28599930,-1592,-2702,9483
ags,28600030,-1230,-3551,8497
ags,28600130,253,-2223,7442
ags,28600230,-2695,-4557,6417
ags,28600330,-283,-4918,8604
ags,28600430,16796,-18590,33145
ags,28600530,-1689,-4381,11143
ags,28600630,-918,-3512,9483
ags,28600730,-1328,-3512,10216
ags,28600830,2108,-3727,12296
ags,28600930,1718,-2526,8819
ags,28601030,-1182,-2077,10333
ags,28601130,-986,-2614,9014
ags,28601230,-1894,-2487,9923
ags,28601330,-1631,-1618,10460
ags,28601430,1308,-1510,10470
ags,28601530,126,-797,10479
ags,28601630,-293,647,7345
ags,28601730,1659,325,9054
ags,28601830,1874,-944,10128
ags,28601930,1474,-944,9757
ags,28602030,790,-934,9757
ags,28602130,731,-1090,10177
ags,28602230,780,-1569,10929
ags,28602330,1308,960,12091
ags,28602430,3153,647,6163
ags,28602530,273,657,9893
ags,28602630,1386,-573,9122
ags,28602730,126,-563,7882
ags,28602830,898,22,9854
ags,28602930,1112,149,8438
ags,28603030,976,-641,7833
ags,28603130,-3135,305,13653
ags,28603230,956,374,10909
ags,28603330,1454,-1774,5147
ags,28603430,-566,-631,6876
ags,28603530,-381,813,13282
ags,28603630,1483,2317,17159
ags,28603730,1962,-1227,9786
ags,28603830,390,-543,5938
ags,28603930,263,22,6046
ags,28604030,-469,1848,18438
ags,28604130,-1269,1741,14542
ags,28604230,1405,-1383,6085
ags,28604330,1064,-973,5059
ags,28604430,-176,12,10050
ags,28604530,1630,2473,17032
ags,28604630,2870,-1520,8878
ags,28604730,-137,-612,5743
ags,28604830,0,735,7354
ags,28604930,214,1350,15069
ags,28605030,-986,432,11905
ags,28605130,243,-1588,6534
ags,28605230,976,-514,6778
ags,28605330,1337,12,10655
ags,28605430,1317,3391,18614
ags,28605530,2196,-1979,6456
ags,28605630,624,-543,6583
ags,28605730,1122,344,7921
ags,28605830,263,461,15548
ags,28605930,-898,1243,14141
ags,28606030,634,-1237,6554
ags,28606130,780,-827,6095
ags,28606230,927,208,9386
ags,28606330,-674,2483,15743
ags,28606430,3261,-651,9776
ags,28606530,155,-631,7286
ags,28606630,97,208,7257
