ags,62187599,9628,-1989,1055,-113,-98,-406
ags,62187619,9960,-2067,958,-132,20,-214
ags,62187639,9814,-1940,889,-31,118,371
ags,62187659,9589,-1745,1085,-110,-43,286
ags,62187679,9481,-1784,929,-40,-19,-205
ags,62187699,9618,-2047,938,-126,-46,-354
ags,62187719,9687,-2038,850,-492,-40,-67
ags,62187739,9521,-1579,880,-892,-305,-101
ags,62187759,9511,-1823,1134,-577,-373,-708
ags,62187779,9638,-1998,1095,-589,-418,-1187
ags,62187799,10292,-2702,850,-403,-9,-537
ags,62187819,10019,-1940,733,69,630,414
ags,62187839,9774,-2243,1241,1241,472,-165
ags,62187859,9618,-1735,1104,801,-263,-1535
ags,62187879,9667,-1764,1085,429,-287,-681
ags,62187899,9960,-1500,802,710,237,1271
ags,62187919,9853,-1569,1026,746,585,1625
ags,62187939,9696,-1872,1016,-13,643,1500
ags,62187959,9579,-2243,1026,-556,728,1970
ags,62187979,9374,-2301,1261,179,200,859
ags,62187999,9530,-2057,1124,127,-55,-196
ags,62188019,9765,-1872,909,182,-34,-263
ags,62188039,9843,-1901,1153,32,157,-171
ags,62188059,9901,-1852,1182,-40,136,99
ags,62188079,9696,-1872,1085,-147,240,551
ags,62188099,9638,-1940,1153,-211,249,411
ags,62188119,9648,-2028,1065,-141,243,371
ags,62188139,9735,-2067,1095,-223,258,279
ags,62188159,9608,-2086,1095,-174,90,502
ags,62188179,9569,-2116,880,-196,133,289
ags,62188199,9618,-2243,899,-31,164,81
ags,62188219,9618,-2067,841,108,84,206
ags,62188239,9716,-2272,919,163,26,-461
ags,62188259,9618,-2204,1055,359,96,-220
ags,62188279,9608,-1979,1143,279,-89,-1044
ags,62188299,9784,-1627,1095,176,-104,-638
ags,62188319,9755,-2116,1202,322,225,-702
ags,62188339,9608,-1823,1065,368,23,-956
ags,62188359,9794,-1793,968,-31,218,-663
ags,62188379,9667,-1911,948,99,612,-345
ags,62188399,9687,-2164,997,160,395,-360
ags,62188419,9726,-2125,1192,386,408,17
ags,62188439,9667,-1881,1261,459,51,-34
ags,62188459,9853,-1862,1192,423,109,51
ags,62188479,9696,-1852,1339,322,286,54
ags,62188499,9696,-1901,1319,267,93,-95
ags,62188519,9540,-1803,1192,285,200,102
ags,62188539,9560,-1608,1124,304,231,270
ags,62188559,9618,-1696,1309,127,11,234
ags,62188579,10175,-2057,626,26,-122,-177
ags,62188599,9726,-1803,1134,-119,133,127
ags,62188619,9599,-1784,1261,41,252,212
