ags,60967640,9728,-82,1402,109,198,-137
ags,60967665,10080,-92,1343,27,2,-51
ags,60967690,9914,-209,1226,63,-79,109
ags,60967715,9709,-200,1373,100,-42,39
ags,60967740,9768,-180,1392,103,-6,-36
ags,60967765,9973,-229,1265,78,66,24
ags,60967790,9768,-336,1216,179,-24,149
ags,60967815,9836,-336,1431,182,-24,-70
ags,60967840,9963,-190,1402,228,2,-131
ags,60967865,9924,-317,1392,124,-195,225
ags,60967890,9680,-297,1304,17,-256,-67
ags,60967915,9719,-121,1480,121,42,-561
ags,60967940,10139,63,1470,307,179,-418
ags,60967965,10051,63,1236,152,103,116
ags,60967990,9914,-268,1558,121,-241,314
ags,60968015,9484,444,1617,518,1250,-274
ags,60968040,9807,63,1451,185,-137,183
ags,60968065,9846,-180,1343,78,-18,201
ags,60968090,9699,-190,1334,124,-36,155
ags,60968115,9982,-307,1285,39,-253,-45
ags,60968140,9904,-268,1275,-275,-76,109
ags,60968165,9777,-141,1343,-262,63,360
ags,60968190,9514,-1840,1402,-439,188,802
ags,60968215,9934,-82,1490,-150,-168,-67
ags,60968240,9768,-297,1324,-88,-378,137
ags,60968265,9680,-307,1080,-131,76,-518
ags,60968290,9777,-268,1177,-85,207,-582
ags,60968315,9758,-14,1441,-92,97,134
ags,60968340,9982,-414,1412,-104,-381,750
ags,60968365,9895,-112,1148,-244,-488,1025
ags,60968390,9602,-327,1334,-494,-180,653
ags,60968415,9865,-414,1285,-229,-46,-42
ags,60968440,9680,-346,1226,2,256,30
ags,60968465,9865,-317,1578,-34,216,-375
ags,60968490,10109,-219,1490,-204,-152,259
ags,60968515,10393,-131,1324,-577,-522,1297
ags,60968540,9777,-473,787,-534,-616,1001
ags,60968565,9787,-815,923,-168,-79,338
ags,60968590,9855,-414,1392,-46,-6,152
ags,60968615,9787,-307,1382,0,-393,476
ags,60968640,9914,-600,1168,-70,-790,473
ags,60968665,9728,-502,1216,81,-741,247
ags,60968690,9943,-278,1216,33,-195,280
ags,60968715,9572,-590,1070,408,143,-567
ags,60968740,9660,-473,1246,460,381,-1235
ags,60968765,10061,-434,1265,161,79,-738
ags,60968790,9982,-366,1236,63,94,283
ags,60968815,9826,-532,1050,402,-195,-738
ags,60968840,9670,-141,933,396,-342,-787
ags,60968865,9953,-121,1089,243,182,-335
ags,60968890,10246,-53,1216,78,152,-201
ags,60968915,9904,-239,1050,-107,100,430
ags,60968940,9699,-405,1148,78,69,-48
ags,60968965,9621,-424,1197,188,91,-555
ags,60968990,10129,-278,1392,66,204,-280
ags,60969015,9982,-463,1109,261,243,842
ags,60969040,9768,-141,1236,393,-61,619
ags,60969065,10031,-287,1548,255,-528,-344
ags,60969090,9963,-278,1080,231,-952,640
ags,60969115,10041,-629,1295,268,-396,631
ags,60969140,9973,-366,1363,588,-729,51
ags,60969165,9787,-239,816,457,-467,70
ags,60969190,9875,-43,1060,-30,332,-189
ags,60969215,10021,-346,1207,-226,137,720
ags,60969240,10021,-580,1226,-458,-70,1117
ags,60969265,9738,-375,1089,-333,259,479
ags,60969290,9709,-307,953,-272,-201,500
ags,60969315,9846,-561,1070,-253,-131,433
ags,60969340,10158,-502,1187,-174,-52,122
ags,60969365,10012,-161,982,-122,-396,750
ags,60969390,9758,-610,953,-296,-424,1126
ags,60969415,9357,-698,757,-253,213,149
ags,60969440,10002,-629,1119,-9,271,-64
ags,60969465,9943,-864,1109,-177,304,-558
ags,60969490,9836,-532,1021,-24,445,-225
ags,60969515,9728,-688,894,5,396,-622
ags,60969540,9924,-483,933,173,265,-457
ags,60969565,9797,-375,1246,204,344,-402
ags,60969590,9904,-483,1295,-198,130,-649
ags,60969615,9836,-375,1011,-67,30,18
ags,60969640,9914,-512,1207,36,76,-469
ags,60969665,9699,-209,1177,66,-6,-76
ags,60969690,10246,-502,1216,-73,-6,51
ags,60969715,10305,-678,1197,63,124,-323
ags,60969740,10539,-405,1451,-171,332,-472
ags,60969765,9728,-229,1119,-333,-9,-121
ags,60969790,10012,-356,1129,295,-146,-137
ags,60969815,10031,-483,1353,106,-250,-67
ags,60969840,11086,-200,933,-891,-927,-2099
ags,60969865,9855,-190,953,-195,-79,-750
ags,60969890,10227,-366,1080,335,-555,387
ags,60969915,9572,-268,1168,176,-326,290
ags,60969940,8635,-453,992,-494,-162,-115
ags,60969965,10520,-4,1314,-58,60,-274
ags,60969990,10100,-434,1109,448,-241,415
ags,60970015,9758,-346,1382,161,-88,293
ags,60970040,10588,405,1226,-409,15,9
ags,60970065,9699,-571,738,-153,-24,149
ags,60970090,9963,-346,1031,509,-52,299
ags,60970115,9738,-366,943,228,274,-33
ags,60970140,9895,-366,953,411,436,88
ags,60970165,9865,-219,1392,-52,42,55
ags,60970190,9846,-502,845,72,85,137
ags,60970215,10090,-532,757,396,231,152
ags,60970240,9689,-287,1187,91,219,-256
ags,60970265,10012,-375,1119,-256,268,-558
ags,60970290,9963,-453,1109,-40,76,-216
ags,60970315,9904,-395,1109,-128,-162,-552
ags,60970340,10041,-112,982,-64,-3,-295
ags,60970365,9973,-229,1070,-82,-18,-228
ags,60970390,9836,-336,1089,-76,-12,-152
ags,60970415,9768,-229,1021,-98,2,-503
ags,60970440,9914,-121,1109,124,-94,-320
ags,60970465,9875,-200,1138,51,-82,-51
ags,60970490,9836,-161,1129,45,-85,-42
ags,60970515,9904,-209,982,149,76,-79
ags,60970540,9826,-375,1011,30,51,24
ags,60970565,9846,-258,1041,20,-3,-125
ags,60970590,9885,-170,1080,197,39,-9
ags,60970615,9592,-190,1148,179,5,-146
ags,60970640,9816,-229,1236,207,-6,-176
ags,60970665,10002,-190,1050,45,143,-213
ags,60970690,9895,-63,1080,39,82,-60
ags,60970715,9914,-170,1050,88,-21,67
ags,60970740,9914,-92,1138,11,0,-94
ags,60970765,9914,-229,1002,63,2,-42
ags,60970790,9797,-287,1050,127,-119,-115
ags,60970815,9855,-92,1089,84,33,-134
ags,60970840,10002,-43,1060,213,-91,51
ags,60970865,9855,-73,1109,48,-88,-12
ags,60970890,9914,-248,953,97,-88,9
ags,60970915,9846,5,1060,179,-97,210
ags,60970940,9777,-229,1050,146,18,85
ags,60970965,9934,-258,1080,84,-64,-42
ags,60970990,9914,-43,1031,0,-174,131
ags,60971015,9855,-131,1011,112,-27,238
ags,60971040,9963,-229,943,66,39,27
ags,60971065,9846,-229,1089,130,-113,36
ags,60971090,9855,-239,1050,51,-110,113
ags,60971115,9934,-141,914,51,5,-57
ags,60971140,9914,-121,1050,161,-107,103
ags,60971165,9885,-297,1050,112,-152,33
ags,60971190,9914,-209,1031,-52,48,-97
ags,60971215,9934,-180,982,0,45,3
ags,60971240,9836,-268,865,-143,240,213
ags,60971265,9963,-502,1138,-27,271,369
ags,60971290,9953,-170,1265,-37,304,329
ags,60971315,10139,73,1285,-113,39,601
ags,60971340,10021,-434,1099,-400,-293,1394
ags,60971365,9445,-434,1207,-275,-656,1397
ags,60971390,9475,-248,1197,625,106,1287
ags,60971415,9904,-297,1216,414,57,479
ags,60971440,10119,-434,1255,20,-232,167
ags,60971465,9728,-444,933,-406,-461,930
ags,60971490,9709,-287,816,-436,-287,1590
ags,60971515,9484,-717,865,-43,-52,1461
ags,60971540,9797,-776,982,-146,-226,540
ags,60971565,9904,-649,904,-88,-277,424
ags,60971590,9992,-903,982,23,311,146
ags,60971615,9572,-580,728,-146,91,-527
ags,60971640,9914,-620,1099,-424,222,103
ags,60971665,9885,-434,1158,-384,-85,821
ags,60971690,9738,-776,943,-128,-140,528
ags,60971715,9973,-1078,1060,-168,-186,30
ags,60971740,10881,473,777,-192,-461,2060
ags,60971765,9875,-1137,1168,-623,-601,1507
ags,60971790,9885,-1293,904,-323,-506,329
ags,60971815,9787,-1078,748,27,-879,299
ags,60971840,9826,-981,650,69,-583,116
ags,60971865,9826,-971,796,216,-427,-146
ags,60971890,9758,-825,640,356,-580,91
ags,60971915,9699,-991,640,701,-277,-979
ags,60971940,9826,-1323,533,921,-155,-1296
ags,60971965,9270,-1039,640,1534,719,-1675
ags,60971990,9582,-1039,1011,2089,445,-4098
ags,60972015,9514,-1049,1314,2337,-232,-4467
ags,60972040,9680,-414,796,2660,-1376,-5313
ags,60972065,9543,-229,396,2663,-1007,-4110
ags,60972090,10246,405,1041,2135,63,-4769
ags,60972115,10393,268,1304,2349,-1901,-3533
ags,60972140,10080,971,552,2852,-2533,-3204
ags,60972165,10285,1665,269,655,-1153,329
ags,60972190,10881,424,875,643,271,1290
ags,60972215,9973,102,718,1208,-512,787
ags,60972240,9553,327,640,1580,-766,-817
ags,60972265,9582,366,269,1607,-537,-1995
ags,60972290,9680,337,54,1653,-668,-1534
ags,60972315,9836,337,494,2428,-772,-1693
ags,60972340,10207,747,513,3374,-1367,-1681
ags,60972365,9895,581,123,3979,-2026,-1754
ags,60972390,10139,913,25,3838,-1394,-2102
ags,60972415,9973,1499,-208,3344,-683,-356
ags,60972440,10295,1421,416,2443,-735,1052
ags,60972465,10021,874,338,1873,-1571,2307
ags,60972490,9934,883,-394,1021,-1730,3155
ags,60972515,9641,141,-667,1024,-705,2728
ags,60972540,9973,34,-960,2157,292,-845
ags,60972565,10490,1206,-345,2514,365,-320
ags,60972590,10754,1176,-238,1955,-91,2346
ags,60972615,10490,600,84,1961,433,3210
ags,60972640,9357,356,396,2126,5,1800
ags,60972665,9318,-43,-160,2331,-302,970
ags,60972690,10109,-141,-1087,2099,176,1187
ags,60972715,9787,63,-296,2349,976,-42
ags,60972740,9445,92,-208,2248,-287,-280
ags,60972765,9621,405,-658,2413,-592,-949
ags,60972790,9758,854,-872,2035,1125,-778
ags,60972815,9670,503,-365,2144,1232,-729
ags,60972840,9270,542,-111,1925,39,-1110
ags,60972865,10266,-3715,-150,2511,103,-759
ags,60972890,11242,1421,-326,3026,668,-2404
ags,60972915,10803,825,-384,3393,-232,-70
ags,60972940,10256,161,-365,2910,-1275,1443
ags,60972965,10383,53,-443,2752,-1816,1709
ags,60972990,11145,844,-374,2965,-2344,3283
ags,60973015,10744,-258,-736,2263,-2606,5767
ags,60973040,10510,-639,-999,1073,-2069,5789
ags,60973065,10715,219,-1048,600,-622,7580
ags,60973090,10100,-1342,-980,-1031,18,10409
ags,60973115,8586,-2289,-921,-742,-1193,8029
ags,60973140,8645,-2026,-1165,-201,-1120,8886
ags,60973165,7775,-2202,-824,-607,213,5493
ags,60973190,7687,-3383,-1781,-180,1177,1904
ags,60973215,8596,-2885,-1048,371,1406,-265
ags,60973240,11145,-3002,-501,2218,2920,-4910
ags,60973265,11984,-190,-218,2443,3344,-2972
ags,60973290,10539,-942,-619,1446,2370,36
ags,60973315,9621,-2289,-1029,652,1934,2795
ags,60973340,9660,-2280,-23,1180,-409,3610
ags,60973365,9855,-1323,435,1296,-348,1333
ags,60973390,10695,-952,357,1354,323,-131
ags,60973415,11799,-1176,298,1043,741,1382
ags,60973440,10842,-1381,670,725,607,4171
ags,60973465,9553,-1791,445,-43,57,5014
ags,60973490,8693,-2055,689,-15,39,4156
ags,60973515,8557,-2582,933,478,311,3448
ags,60973540,9172,-2436,582,106,-442,1138
ags,60973565,9738,-3080,377,78,-497,-393
