ags,60962057,9673,-1122,458,71,40,-194
ags,60962090,9898,-995,702,144,-81,-224
ags,60962123,10123,-1024,731,-59,-160,-151
ags,60962156,9898,-927,526,-56,-111,-136
ags,60962189,9927,-1005,497,10,53,-276
ags,60962222,10025,-966,604,50,-7,104
ags,60962255,9869,-1132,458,7,147,345
ags,60962288,9576,-751,956,544,-227,303
ags,60962321,10240,-1073,389,364,-508,507
ags,60962354,10084,-878,321,-218,13,794
ags,60962387,9693,-1093,477,120,-93,516
ags,60962420,10142,-1083,565,-99,343,-172
ags,60962453,9478,-1395,712,184,422,-99
ags,60962486,9839,-731,633,-53,74,-17
ags,60962519,9712,-1210,487,-62,-139,-1277
ags,60962552,10142,-1063,692,-608,-136,1618
ags,60962585,9908,-1288,516,-184,199,257
ags,60962618,10005,-897,477,-276,593,452
ags,60962651,10103,-1161,887,-547,117,1157
ags,60962684,9761,-1112,546,-270,651,834
ags,60962717,9761,-1503,419,-71,974,614
ags,60962750,9449,-1298,887,111,1310,-615
ags,60962783,10201,-1015,653,349,92,181
ags,60962816,9586,-1073,1112,28,663,547
ags,60962849,9097,-1063,956,132,910,489
ags,60962882,10084,-1405,663,279,880,-29
ags,60962915,9380,-1259,555,444,1014,-325
ags,60962948,9966,-1366,946,242,974,-84
ags,60962981,10035,-1220,1200,230,513,-258
ags,60963014,9644,-1142,975,422,504,-353
ags,60963047,9937,-1259,1307,90,251,-407
ags,60963080,10054,-1229,1161,32,-346,-459
ags,60963113,9791,-1083,887,102,190,-526
ags,60963146,9996,-1269,1131,312,364,-310
ags,60963179,10211,-1483,1288,410,108,-316
ags,60963212,9947,-1435,1073,-68,-416,217
ags,60963245,9976,-956,1063,-47,-47,345
ags,60963278,9830,-1210,1024,-16,-349,791
ags,60963311,9908,-1190,975,10,-755,1127
ags,60963344,9771,-1005,1268,181,-627,1566
ags,60963377,9859,-1220,917,230,-679,1023
ags,60963410,9966,-1610,692,245,-227,669
ags,60963443,9615,-1347,1053,132,-429,-227
ags,60963476,10005,-1425,946,35,-307,-600
ags,60963509,10054,-1542,760,-270,-273,483
ags,60963542,9488,-1571,858,-99,-529,275
ags,60963575,9595,-1425,653,83,-178,-264
ags,60963608,10142,-1630,838,68,-523,675
ags,60963641,9586,-1376,1005,-276,-355,239
ags,60963674,10045,-1522,663,157,346,-533
ags,60963707,10132,-1493,819,-83,-444,412
ags,60963740,9664,-1386,546,-35,65,62
ags,60963773,9791,-1581,780,102,288,-642
ags,60963806,9966,-1542,868,-80,-142,-87
ags,60963839,9810,-1347,663,-111,220,-108
ags,60963872,9761,-1454,819,50,227,-374
ags,60963905,10054,-1405,848,28,-10,-2
ags,60963938,9878,-1444,751,-148,-227,165
ags,60963971,9898,-1415,663,-13,-29,98
ags,60964004,9869,-1503,848,93,-14,-151
ags,60964037,9849,-1474,770,-19,-41,-124
ags,60964070,9810,-1376,760,56,114,34
ags,60964103,9966,-1474,712,74,-133,-114
ags,60964136,9898,-1522,692,65,-38,-237
ags,60964169,9810,-1483,741,224,83,1
ags,60964202,9918,-1405,936,138,-84,-179
ags,60964235,9810,-1337,672,16,-78,-118
ags,60964268,10005,-1317,770,172,-53,83
ags,60964301,9878,-1356,790,83,-215,-118
ags,60964334,9781,-1386,682,19,10,-148
ags,60964367,9878,-1591,751,74,53,101
ags,60964400,9800,-1395,848,25,-114,-23
ags,60964433,10005,-1278,653,105,159,13
ags,60964466,9859,-1376,751,205,129,40
ags,60964499,9771,-1395,751,117,-26,-102
ags,60964532,9957,-1425,770,44,-1,-295
ags,60964565,9781,-1386,829,-10,-136,-2
ags,60964598,9810,-1405,624,4,-1,-237
ags,60964631,9927,-1239,712,32,178,-282
ags,60964664,9849,-1464,887,44,-130,-99
ags,60964697,9732,-1395,731,-44,-72,-246
ags,60964730,9859,-1454,702,126,376,-200
ags,60964763,9800,-1669,643,404,489,-377
ags,60964796,10162,-1688,751,-19,800,345
ags,60964829,9576,-985,848,-309,816,925
ags,60964862,9517,-1073,1073,-325,419,-334
ags,60964895,10728,-985,1122,-47,-661,13
ags,60964928,9986,-1181,204,-795,-517,226
ags,60964961,11470,-214,-98,-1118,910,1233
ags,60964994,9595,-1425,878,-495,1649,-490
ags,60965027,10035,-1776,1083,-743,535,806
ags,60965060,9615,-1425,838,-556,651,141
ags,60965093,9625,-1591,780,-218,736,-844
ags,60965126,10308,-1220,858,-32,623,-505
ags,60965159,9742,-1474,1161,-206,294,577
ags,60965192,9781,-1542,917,-74,294,-69
ags,60965225,9966,-1288,1034,199,358,-182
ags,60965258,9869,-1542,1171,-96,605,-307
ags,60965291,9712,-1581,1083,-38,468,-288
ags,60965324,9878,-1161,1942,13,245,254
ags,60965357,9693,-1415,1014,-373,-569,849
ags,60965390,9693,-1649,995,-96,214,-374
ags,60965423,10074,-1269,1083,398,272,-1195
ags,60965456,9888,-1327,936,141,132,-255
ags,60965489,9820,-1464,1063,297,510,-975
ags,60965522,9927,-1425,1307,245,388,-1329
ags,60965555,9742,-1327,1307,205,-7,-688
ags,60965588,9820,-1278,1346,352,89,-978
ags,60965621,9918,-1034,1131,285,178,-874
ags,60965654,10015,-829,1268,233,217,-554
ags,60965687,9810,-1269,1073,80,-1,-255
ags,60965720,9986,-985,1424,172,65,-716
ags,60965753,9996,-937,1327,-123,-145,400
ags,60965786,9634,-995,1063,-138,-117,400
ags,60965819,9791,-995,1258,28,-62,-484
ags,60965852,10152,-1190,1131,-59,-273,220
ags,60965885,9605,-1112,1083,-99,-371,361
ags,60965918,9761,-985,1210,141,74,-450
ags,60965951,10093,-878,1190,-114,-401,355
ags,60965984,9683,-1122,1024,-135,327,477
ags,60966017,9996,-1122,1219,50,581,120
ags,60966050,9820,-946,1219,-144,516,538
ags,60966083,9752,-1083,1180,-16,379,251
ags,60966116,10045,-1171,1249,-190,300,516
ags,60966149,9712,-1103,1297,-193,187,907
ags,60966182,9732,-1132,1112,16,187,217
ags,60966215,9878,-1044,1337,-16,339,669
ags,60966248,9878,-1444,1278,-172,486,342
ags,60966281,9752,-1356,1385,-102,413,187
ags,60966314,9576,-1132,1424,-401,239,-270
ags,60966347,9810,-1298,1288,-135,-166,348
ags,60966380,9966,-1220,1356,-1,16,800
ags,60966413,9605,-1190,1317,25,108,364
ags,60966446,9791,-1376,1063,306,422,-612
ags,60966479,9918,-1259,1366,108,-47,138
ags,60966512,9546,-1249,1268,83,526,-713
ags,60966545,9888,-1220,1434,151,196,-633
ags,60966578,9937,-878,1776,163,-435,141
ags,60966611,9849,-1435,1239,-90,227,-575
ags,60966644,9820,-976,1678,-138,-255,-169
ags,60966677,10054,-1181,1424,4,-169,43
ags,60966710,9752,-1190,1337,59,95,217
ags,60966743,9878,-1112,1385,16,-157,-127
ags,60966776,9908,-1269,1366,117,-395,516
ags,60966809,9605,-1103,1473,-41,-75,312
ags,60966842,9859,-1249,1258,132,217,-105
ags,60966875,9957,-1142,1297,141,-7,187
ags,60966908,9693,-1151,1415,80,-47,269
ags,60966941,9781,-1200,1288,62,114,-157
ags,60966974,9820,-1181,1307,99,40,-75
ags,60967007,9752,-1220,1346,19,25,-47
ags,60967040,9703,-1181,1366,-7,-50,-114
ags,60967073,9839,-1112,1297,71,-26,-87
ags,60967106,9966,-1112,1307,77,-29,55
ags,60967139,9849,-1415,1376,212,-81,129
ags,60967172,9683,-1151,1005,22,-17,13
ags,60967205,10162,-1063,1483,47,-35,-2
ags,60967238,9830,-1181,1307,-99,53,62
ags,60967271,9839,-1190,1229,-62,104,-133
ags,60967304,9849,-1132,1434,-19,-44,-124
ags,60967337,9820,-1083,1307,-77,-23,-23
ags,60967370,9839,-1269,1376,-90,34,19
ags,60967403,9752,-1239,1327,-41,-93,4
ags,60967436,9752,-1054,1297,35,-62,4
ags,60967469,9800,-1220,1258,47,-23,126
ags,60967502,9791,-1151,1337,-25,-50,65
ags,60967535,9820,-1308,1210,47,74,-5
ags,60967568,9908,-1259,1288,-22,-41,141
ags,60967601,9752,-1317,1190,77,129,-50
ags,60967634,9752,-966,1434,132,104,-124
ags,60967667,10152,-1112,1239,90,13,31
ags,60967700,9771,-1073,1249,74,-10,40
ags,60967733,9869,-1190,1317,93,-50,-14
ags,60967766,9937,-1171,1229,120,-7,13
ags,60967799,9810,-1210,1366,86,80,-105
ags,60967832,9810,-1308,1385,181,19,-148
ags,60967865,9820,-1347,1327,300,-352,324
ags,60967898,9605,-1308,1258,270,-212,-359
ags,60967931,10064,-1142,1395,318,92,-533
ags,60967964,9957,-790,1141,169,7,214
ags,60967997,9791,-1161,1376,-102,40,129
ags,60968030,9888,-1015,1395,-62,-160,86
ags,60968063,9312,-1063,1297,-80,-178,208
ags,60968096,9722,-1171,1210,-22,19,101
ags,60968129,9957,-1220,1200,-218,-65,-50
ags,60968162,9908,-1024,1200,-218,83,367
ags,60968195,9996,-1405,1239,-413,336,10
ags,60968228,10035,-1132,1454,-187,-267,-203
ags,60968261,9683,-1395,1141,-129,138,-520
ags,60968294,10015,-1142,1180,-80,196,-426
ags,60968327,9986,-1220,838,-166,-465,-243
ags,60968360,10045,-917,965,-270,-545,974
ags,60968393,9703,-1151,1219,-364,-111,419
ags,60968426,9800,-1073,1288,-90,47,22
ags,60968459,9908,-1142,1229,13,230,-432
ags,60968492,10093,-1005,1307,-306,-203,409
ags,60968525,9556,-1083,1288,-831,-981,947
ags,60968558,9673,-1640,829,-227,-99,458
ags,60968591,9986,-1288,1297,-53,-102,239
ags,60968624,9791,-1425,1239,-114,-548,541
ags,60968657,9986,-1698,1053,-218,-780,306
ags,60968690,9781,-1493,1073,56,-166,245
ags,60968723,9556,-1288,1083,410,288,-929
ags,60968756,9898,-1376,1268,324,178,-807
ags,60968789,10054,-1347,1083,105,92,321
ags,60968822,9878,-1249,1131,401,-484,-1109
ags,60968855,9976,-1220,858,184,16,-511
ags,60968888,10074,-995,1161,102,98,-133
ags,60968921,9761,-1337,956,-50,-29,315
ags,60968954,9791,-1288,1171,193,28,-563
ags,60968987,9976,-1395,1288,108,178,-267
ags,60969020,9888,-1181,1229,212,184,129
ags,60969053,9800,-1151,1278,196,-236,-313
ags,60969086,9996,-1288,1024,108,-941,-139
ags,60969119,9830,-1249,1073,202,-361,464
ags,60969152,9830,-1151,926,437,-728,-32
ags,60969185,9937,-976,995,96,315,-215
ags,60969218,10152,-1229,1200,-312,34,974
ags,60969251,9791,-1337,1024,-386,141,831
ags,60969284,9752,-1210,1092,-321,-123,443
ags,60969317,9859,-1337,965,-154,25,437
ags,60969350,10103,-1229,1073,-190,-245,290
ags,60969383,9693,-1317,692,-285,-371,1142
ags,60969416,9537,-1483,741,-151,333,599
ags,60969449,10132,-1220,1346,-53,437,-188
ags,60969482,9849,-1278,1063,-68,443,-145
ags,60969515,9683,-1444,858,28,376,-456
ags,60969548,9820,-1376,1063,205,333,52
ags,60969581,9752,-1513,1239,-422,114,-66
ags,60969614,9771,-1308,926,-120,74,4
ags,60969647,10357,-1171,1698,32,227,-530
ags,60969680,10386,-1103,1561,-62,291,-17
ags,60969713,9800,-1347,926,-32,-20,-267
ags,60969746,9742,-1415,1122,-178,-4,-157
ags,60969779,9839,-1317,897,111,-20,-99
ags,60969812,9781,-1327,1385,4,-166,-20
ags,60969845,9234,-1649,692,-465,-310,821
ags,60969878,9996,-1444,956,96,-438,394
ags,60969911,9537,-1317,1131,41,-252,284
ags,60969944,9361,-1298,682,-108,-337,242
ags,60969977,10103,-1259,926,105,-160,107
ags,60970010,9752,-1220,819,-35,-102,235
ags,60970043,9488,-1327,1044,-578,-584,376
ags,60970076,9878,-1659,594,151,71,104
ags,60970109,9839,-1444,1024,96,144,-29
ags,60970142,9859,-1425,926,382,312,156
ags,60970175,10025,-1356,1044,77,92,229
ags,60970208,9263,-1825,467,132,132,425
ags,60970241,9791,-1317,1044,141,239,-246
ags,60970274,9937,-1483,956,1,184,-301
ags,60970307,9888,-1542,1112,-87,-87,181
ags,60970340,9839,-1239,751,4,156,-243
ags,60970373,9947,-1474,956,1,-32,-130
ags,60970406,9839,-1415,1044,-114,53,-32
ags,60970439,9820,-1415,975,96,10,-185
ags,60970472,9976,-1395,995,10,-114,-84
ags,60970505,9810,-1493,985,144,1,-127
ags,60970538,9849,-1405,995,111,62,1
ags,60970571,9908,-1474,975,90,16,-169
ags,60970604,9888,-1249,995,151,74,150
ags,60970637,9732,-1532,1073,102,50,-145
ags,60970670,9918,-1288,995,65,126,-224
ags,60970703,9869,-1435,907,102,-68,34
ags,60970736,9849,-1317,1053,53,-29,-87
ags,60970769,9947,-1503,1014,-38,-81,-41
ags,60970802,9742,-1298,1014,56,7,-105
ags,60970835,9849,-1308,985,86,-68,-2
ags,60970868,9918,-1425,917,53,-75,4
ags,60970901,9830,-1249,975,25,-84,104
ags,60970934,9791,-1483,1005,90,-10,62
ags,60970967,9839,-1415,917,68,-50,-41
ags,60971000,9888,-1376,858,47,4,165
ags,60971033,9703,-1415,926,96,10,40
ags,60971066,9878,-1435,936,99,-81,31
ags,60971099,9839,-1376,917,77,-4,-23
ags,60971132,9937,-1532,965,80,-47,135
ags,60971165,9761,-1425,907,65,-139,-63
ags,60971198,9839,-1454,917,-29,89,-20
ags,60971231,9859,-1405,838,-13,208,71
ags,60971264,9761,-1542,799,-10,300,382
ags,60971297,9957,-1425,1044,-123,291,278
ags,60971330,9966,-1513,1171,-346,-154,1355
ags,60971363,9576,-1728,1063,-340,-508,1355
ags,60971396,9849,-1757,1005,10,-343,159
ags,60971429,10142,-1571,1112,13,-99,104
ags,60971462,9859,-1601,1024,-529,-383,962
ags,60971495,9673,-1688,838,-480,-78,1542
ags,60971528,9712,-1923,936,-126,-221,577
ags,60971561,9810,-1757,956,-154,-142,342
ags,60971594,9918,-2108,917,-80,114,-133
ags,60971627,10064,-1610,917,-264,639,-50
ags,60971660,9781,-1728,1034,-367,-65,812
ags,60971693,9634,-1835,858,-151,-90,446
ags,60971726,9830,-1845,995,-93,-413,-203
ags,60971759,9732,-1952,995,-279,-514,1685
ags,60971792,9732,-2050,878,-245,-609,504
ags,60971825,9722,-2060,477,71,-694,153
ags,60971858,9830,-2050,585,90,-456,422
ags,60971891,9625,-2040,614,334,-621,297
ags,60971924,9712,-2167,604,669,-282,-1067
ags,60971957,9234,-2284,370,1209,471,-1854
ags,60971990,9263,-2001,1092,2128,227,-4378
