ags,60951748,9571,-2799,-171,-10,-33,57
ags,60951848,9571,-2809,-190,66,250,-174
ags,60951948,9815,-2975,-268,142,1089,-92
ags,60952048,9483,-3024,-73,215,503,-464
ags,60952148,9366,-2779,14,-226,155,478
ags,60952248,9600,-3678,697,1015,-173,-1047
ags,60952348,9600,-2731,-63,175,-15,-525
ags,60952448,9679,-2828,-190,-141,-350,-867
ags,60952548,9483,-2125,72,-528,-704,243
ags,60952648,9903,-3121,-444,261,-832,1012
ags,60952748,9513,-2877,-83,783,546,1360
ags,60952848,8409,-4049,-425,197,-591,1802
ags,60952948,7686,-4811,-464,160,-573,7430
ags,60953048,8761,-5065,-141,505,-1019,1036
ags,60953148,8682,-4772,-415,426,1736,-4108
ags,60953248,9347,-3785,1274,206,1562,-7386
ags,60953348,9913,-3199,1557,1134,747,-8591
ags,60953448,9805,-1647,111,661,506,-3287
ags,60953548,10430,-1686,-141,761,226,-2066
ags,60953648,9718,-1696,-63,932,299,1491
ags,60953748,10167,-1852,-122,694,42,606
ags,60953848,9952,-1354,219,-220,-243,-391
ags,60953948,9669,-1500,278,-327,546,-1071
ags,60954048,9835,-1510,336,-272,528,209
ags,60954148,9991,-1578,395,-440,445,-205
ags,60954248,9845,-1910,229,438,311,-418
ags,60954348,10069,-1988,317,179,-146,-64
ags,60954448,10235,-1432,336,-144,46,17
ags,60954548,9942,-1471,317,121,174,-513
ags,60954648,9981,-1481,356,-68,58,-501
ags,60954748,10020,-1520,287,47,70,-351
ags,60954848,9903,-1520,258,44,-42,124
ags,60954948,9893,-1686,268,-71,-94,-64
ags,60955048,9786,-1539,209,84,79,203
ags,60955148,9913,-1559,229,-40,-11,160
ags,60955248,9835,-1676,111,-10,21,54
ags,60955348,9884,-1735,151,-132,-36,258
ags,60955448,9981,-1920,160,533,400,90
ags,60955548,9913,-1910,414,734,1254,585
ags,60955648,9776,-2203,414,-916,-488,-507
ags,60955748,9229,-2418,2377,-31,-979,865
ags,60955848,9513,-1373,903,157,-701,-540
ags,60955948,10196,-1539,580,-46,-1788,212
ags,60956048,9845,-1197,463,175,332,-348
ags,60956148,10050,-1617,317,-13,348,-498
ags,60956248,10186,-1490,248,-77,-39,252
ags,60956348,10040,-1627,258,102,-231,115
ags,60956448,10225,-1295,336,-257,-222,84
ags,60956548,10040,-1696,229,-117,372,-299
ags,60956648,10020,-1500,248,-59,424,-220
ags,60956748,10059,-1529,385,-171,277,-199
ags,60956848,9923,-1500,404,-132,76,-40
ags,60956948,9835,-1569,326,-25,-118,118
ags,60957048,9815,-1422,434,35,0,-31
ags,60957148,9825,-1412,414,72,12,-58
ags,60957248,9913,-1354,463,32,21,20
ags,60957348,9874,-1481,424,-174,-33,-89
ags,60957448,9903,-1481,414,-165,-57,-92
ags,60957548,9874,-1403,453,-187,107,-266
ags,60957648,10343,-1471,336,179,1016,-95
ags,60957748,10089,-1393,746,-62,641,334
ags,60957848,9981,-1383,785,-46,433,261
ags,60957948,9513,-1569,1010,-28,-445,-833
ags,60958048,9669,-1246,834,-159,-131,606
ags,60958148,9932,-1217,668,175,-494,-592
ags,60958248,9913,-1500,512,282,-21,676
