ags,0,8,0,0
ags,0,0,0,0
ags,0,4,0,2048
ags,64,256,516,0
ags,0,0,0,32
ags,0,0,0,16
ags,0,16,0,256
ags,0,0,32,0
ags,0,0,1024,0
ags,0,32,0,16
ags,0,0,0,0
ags,0,0,0,0
ags,64,64,0,0
ags,0,0,0,0
ags,0,0,512,0
ags,32,2,0,0
ags,0,0,0,0
ags,0,0,0,0
ags,0,0,2,0
ags,0,256,0,0
ags,0,2,0,0
ags,0,64,0,0
ags,0,0,0,64
ags,0,0,0,256
ags,0,0,32,0
ags,0,0,64,32
ags,64,0,0,64
ags,0,0,0,0
ags,0,0,0,0
ags,0,0,0,0
ags,0,1024,16,48
ags,32,4,288,0
ags,0,0,256,0
ags,0,4,0,0
ags,0,2048,4096,0
ags,64,0,1,256
ags,0,1024,0,8
ags,0,0,0,0
ags,0,0,0,1024
ags,0,0,0,0
ags,32,2176,2050,0
ags,0,0,16,0
ags,0,16,0,0
ags,0,0,0,32
ags,64,320,0,1024
ags,0,128,1024,512
ags,0,1056,16,0
ags,0,2,0,0
ags,0,256,0,2064
ags,0,0,0,0
ags,0,0,0,0
ags,0,0,513,64
ags,0,0,0,0
ags,0,4,0,0
ags,0,0,0,256
ags,0,0,0,0
ags,32,0,0,0
ags,0,4,0,0
ags,64,1024,0,2
ags,0,0,64,0
ags,0,4,0,0
ags,0,256,0,128
ags,0,0,32,0
ags,0,16,16,0
ags,0,2,0,18
ags,128,1,64,513
ags,0,128,4,0
ags,64,3137,0,0
ags,0,1024,32,0
ags,0,2048,32,64
ags,0,0,4,0
ags,512,64,584,64
ags,0,2048,2,0
ags,0,0,0,520
ags,0,1024,0,3
ags,0,32,0,513
ags,64,2,16,8192
ags,0,2048,0,2
ags,0,0,0,1
ags,0,1040,0,64
ags,0,0,16,0
ags,0,4096,0,8194
ags,0,0,64,2112
ags,0,0,4,0
ags,0,0,0,1
ags,0,0,1024,0
ags,0,256,0,16
ags,0,4113,12,0
ags,0,0,32,2048
ags,0,0,0,128
ags,64,1152,0,64
ags,0,0,2,2112
ags,0,0,256,0
ags,0,6144,0,0
ags,16384,0,64,256
ags,16384,272,18,0
ags,0,32,-8192,64
ags,0,0,-7680,34
ags,0,0,0,0
ags,64,0,0,16
ags,0,0,0,0
ags,512,1280,0,0
ags,544,0,0,0
ags,0,0,0,4
ags,0,12,-8192,1024
ags,0,0,-8064,32
ags,0,12,704,256
ags,0,0,-15296,0
ags,64,0,-8192,2
ags,131233,24,-5120,1
ags,131589,524,146,54
ags,131585,513,37,8256
ags,257,0,640,6
ags,1,1,0,0
ags,129,1,2,1
ags,1,2176,-4096,32
ags,1,2,18,0
ags,257,256,-4032,64
ags,1,32,128,32
ags,129,132,0,0
ags,1,1024,0,0
ags,1,0,1024,0
ags,1,1024,1282,64
ags,1,256,4096,513
ags,129,3072,8449,528
ags,33,0,64,512
ags,1,64,512,256
ags,1,2048,0,256
ags,1,2048,132,4
ags,129,0,16,0
ags,1,0,1537,66
ags,1,512,0,0
ags,129,32,0,65
ags,1,0,34,0
ags,1,128,0,0
ags,1,33,513,0
ags,1,2,32,0
ags,129,16,4,0
ags,1,4,0,0
ags,1,0,136,8
ags,1,258,0,1
ags,33,2049,-6144,4
ags,129,2048,-8192,0
ags,1,8,256,0
ags,1,16,0,40
ags,1,0,1056,20
ags,1,256,0,0
ags,129,4,1024,512
ags,257,0,128,0
ags,1,256,-8064,0
ags,131237,0,6,8192
ags,131585,4120,24,8192
ags,4,0,16,8229
ags,256,0,-12223,0
ags,16452,2048,128,2
ags,16512,0,32,4
ags,16388,32,1,8704
ags,16384,144,519,0
ags,16644,32,4,0
