ags,44994460,-5629,-7655,2871
ags,44994480,-5510,-8143,3030
ags,44994500,-5436,-8680,3301
ags,44994520,-5131,-8090,2925
ags,44994540,-5038,-7509,2730
ags,44994560,-4958,-7181,2324
ags,44994580,-5141,-7064,2412
ags,44994600,-5226,-7089,2383
ags,44994620,-5121,-7301,2373
ags,44994640,-5075,-7548,2256
ags,44994660,-5143,-7762,2139
ags,44994680,-5290,-7836,2173
ags,44994700,-5305,-7777,2122
ags,44994720,-5356,-7858,2107
ags,44994740,-5390,-8019,1814
ags,44994760,-5339,-8136,1778
ags,44994780,-5380,-8129,1865
ags,44994800,-5322,-8165,1863
ags,44994820,-5488,-8417,1670
ags,44994840,-5768,-8705,1804
ags,44994860,-5947,-8790,1665
ags,44994880,-5690,-8805,1548
ags,44994900,-5436,-8883,1348
ags,44994920,-5446,-8988,1131
ags,44994940,-5334,-9056,615
ags,44994960,-5026,-9264,1521
ags,44994980,-6064,-10428,2984
ags,44995000,-7394,-9689,3311
ags,44995020,-7578,-9464,3435
ags,44995040,-6999,-8546,3272
ags,44995060,-5829,-8453,3367
ags,44995080,-3742,-5621,-297
ags,44995100,-4682,-7404,3186
ags,44995120,-3884,-4926,2866
ags,44995140,-3107,-3710,1743
ags,44995160,-4899,-6574,3711
ags,44995180,-5681,-8800,3360
ags,44995200,-6953,-7386,2227
ags,44995220,-5693,-6947,3511
ags,44995240,-4716,-8414,4097
ags,44995260,-5353,-8656,1670
ags,44995280,-6147,-8370,2002
ags,44995300,-5515,-8312,1760
ags,44995320,-4162,-8224,2322
ags,44995340,-878,-9657,-1324
ags,44995360,-6457,-4655,2095
ags,44995380,-5212,-6520,3262
ags,44995400,-4308,-7626,1780
ags,44995420,-4953,-6517,2544
ags,44995440,-4543,-7247,2669
ags,44995460,-5266,-8014,3001
ags,44995480,-4736,-7848,2654
ags,44995500,-5373,-8265,3159
ags,44995520,-4682,-9872,2576
ags,44995540,-5051,-8973,3740
ags,44995560,-6325,-8292,3167
ags,44995580,-5790,-8243,3238
ags,44995600,-5856,-8287,3069
ags,44995620,-6013,-8234,2796
ags,44995640,-2473,-9315,1658
ags,44995660,-6057,-9911,3174
ags,44995680,-5158,-11063,5198
ags,44995700,-5578,-9012,4419
ags,44995720,-2809,-10309,5747
ags,44995740,-6967,-8866,4939
ags,44995760,-3364,-8080,5891
ags,44995780,-2563,-6832,4693
ags,44995800,-3007,-4471,1695
ags,44995820,-2277,-5863,3150
ags,44995840,-1208,-5165,2869
ags,44995860,-4457,-8253,3828
ags,44995880,-5068,-7640,3113
ags,44995900,-4074,-9445,5711
ags,44995920,-4272,-8888,4297
ags,44995940,-3307,-9010,4190
ags,44995960,-3400,-7887,3660
ags,44995980,-2927,-7782,3413
ags,44996000,-3547,-8265,4099
ags,44996020,-3605,-8864,5686
ags,44996040,-2758,-9254,1778
ags,44996060,-2243,-8695,2329
ags,44996080,-637,-6434,3958
ags,44996100,139,-5241,593
ags,44996120,312,-8036,4038
ags,44996140,-1967,-9691,4500
ags,44996160,180,-8800,3211
ags,44996180,698,-10150,3555
ags,44996200,4336,-10167,5706
ags,44996220,1926,-9054,3001
ags,44996240,2458,-5724,-582
ags,44996260,2612,-7623,481
ags,44996280,3842,-8886,4524
ags,44996300,3921,-10209,3081
ags,44996320,4677,-8602,2049
ags,44996340,4255,-6415,24497
ags,44996360,3994,-10397,2722
ags,44996380,6428,-11574,2083
ags,44996400,4819,-11259,4070
ags,44996420,4836,-11190,3821
ags,44996440,3679,-10824,4134
ags,44996460,2641,-9852,4419
ags,44996480,3613,-8402,7468
ags,44996500,3816,-7477,5371
ags,44996520,488,-7560,6006
ags,44996540,3574,-6730,4756
ags,44996560,3205,-7406,3242
ags,44996580,3393,-8195,2893
ags,44996600,4145,-9498,2503
ags,44996620,3120,-7733,4202
ags,44996640,4660,-7965,3594
ags,44996660,4592,-8502,3665
ags,44996680,4189,-8851,3184
ags,44996700,4809,-9918,2239
ags,44996720,4536,-8221,3164
ags,44996740,3881,-8715,3518
ags,44996760,4423,-6954,3042
ags,44996780,3618,-7223,2766
ags,44996800,3178,-8055,3050
ags,44996820,3791,-7677,2547
ags,44996840,4243,-7553,2610
ags,44996860,4389,-8124,2605
ags,44996880,4177,-8536,2791
ags,44996900,4560,-8773,2437
ags,44996920,4826,-8690,2603
ags,44996940,4753,-8951,2810
ags,44996960,4677,-9210,2888
ags,44996980,4377,-9769,2864
ags,44997000,3457,-9659,3299
ags,44997020,3986,-8834,2730
ags,44997040,3288,-9454,2725
ags,44997060,4077,-10140,2835
ags,44997080,4174,-10243,2249
ags,44997100,4636,-11320,3482
ags,44997120,3852,-11107,4224
ags,44997140,3242,-10541,4783
ags,44997160,2917,-9515,5188
ags,44997180,1267,-9777,4932
ags,44997200,922,-8422,4580
ags,44997220,813,-7694,3833
ags,44997240,-90,-7474,3096
ags,44997260,-729,-9161,3111
ags,44997280,1106,-9838,3482
ags,44997300,2182,-10504,2849
ags,44997320,3296,-10411,1948
ags,44997340,1921,-10284,5161
ags,44997360,3422,-10468,5120
ags,44997380,1882,-8724,5672
ags,44997400,1733,-8895,3784
ags,44997420,852,-8080,3418
ags,44997440,1355,-7189,2329
ags,44997460,-73,-10077,1853
ags,44997480,576,-8849,1614
ags,44997500,13,-9452,1314
ags,44997520,942,-9562,2310
ags,44997540,-114,-9774,2974
ags,44997560,991,-10436,3211
ags,44997580,903,-9913,2747
ags,44997600,1845,-11124,2554
ags,44997620,749,-9574,1985
ags,44997640,1692,-9965,2676
ags,44997660,1445,-9855,1551
ags,44997680,1128,-10712,1333
ags,44997700,940,-9847,1905
ags,44997720,691,-9699,1516
ags,44997740,2243,-10585,1184
ags,44997760,-58,-10094,989
ags,44997780,776,-11591,410
ags,44997800,395,-10870,2671
ags,44997820,796,-11869,1944
ags,44997840,-70,-12716,1990
ags,44997860,-300,-10902,1724
ags,44997880,88,-10839,1573
ags,44997900,1186,-10033,2503
ags,44997920,1613,-9352,3247
ags,44997940,-283,-9305,3338
ags,44997960,-1525,-9056,3281
ags,44997980,-2482,-6771,2447
ags,44998000,-729,-8114,5169
ags,44998020,-1364,-12343,1260
ags,44998040,-200,-12267,547
ags,44998060,1389,-12040,4915
ags,44998080,2512,-9139,3728
ags,44998100,-800,-8190,3487
ags,44998120,-1965,-8031,2908
ags,44998140,-46,-9496,2664
ags,44998160,227,-7885,2893
ags,44998180,-14,-10485,3157
ags,44998200,2519,-7516,1062
ags,44998220,1023,-6998,2442
ags,44998240,1008,-8514,2595
ags,44998260,1753,-8239,1731
ags,44998280,2544,-9672,2949
ags,44998300,1372,-8810,5093
ags,44998320,1775,-8600,5183
ags,44998340,2180,-9586,5972
ags,44998360,1125,-9327,6050
ags,44998380,1916,-9298,4746
ags,44998400,2985,-9547,5196
ags,44998420,3083,-8851,7007
ags,44998440,4533,-8722,6748
ags,44998460,4565,-6964,6172
ags,44998480,4428,-7631,6416
ags,44998500,5752,-7006,7620
ags,44998520,2058,-7448,8714
ags,44998540,10463,-5365,7093
ags,44998560,9187,-2147,8179
ags,44998580,9133,-900,5481
ags,44998600,7329,-2155,5454
ags,44998620,6025,-2330,5965
ags,44998640,5473,-2521,5811
ags,44998660,5288,-2631,4278
ags,44998680,5537,-3375,2844
ags,44998700,6211,-3815,2862
ags,44998720,9143,-5453,5740
ags,44998740,10705,-8998,7271
ags,44998760,9516,-5419,9063
ags,44998780,7197,-2028,8711
ags,44998800,8110,-1654,5840
ags,44998820,7441,-1527,6768
ags,44998840,9995,-2648,6382
ags,44998860,8005,-2572,5503
ags,44998880,7641,-1481,4356
ags,44998900,6362,-3185,5681
ags,44998920,3918,-4198,5850
ags,44998940,3320,-4205,2459
ags,44998960,7287,-7523,3946
ags,44998980,10153,-6122,4395
ags,44999000,8220,-2782,5235
ags,44999020,9162,-220,6089
ags,44999040,7819,506,6804
ags,44999060,5754,1748,6272
ags,44999080,6694,2595,7063
ags,44999100,8264,-316,7163
ags,44999120,6689,-3436,11592
ags,44999140,7158,-3280,7881
ags,44999160,7612,-2953,6026
ags,44999180,7053,-1344,8150
ags,44999200,7768,-2050,10569
ags,44999220,7495,-1532,13877
ags,44999240,6076,-785,12278
ags,44999260,6284,-2208,9544
ags,44999280,6521,-1007,7510
ags,44999300,5708,-1434,7097
ags,44999320,4218,-941,7031
ags,44999340,2778,-1124,8050
ags,44999360,3027,-63,7805
ags,44999380,6264,-215,5733
ags,44999400,7990,-1178,6927
ags,44999420,4118,-2296,10347
ags,44999440,7124,-582,9939
ags,44999460,7216,198,8350
ags,44999480,7544,1416,8614
ags,44999500,8996,728,6631
ags,44999520,7724,-883,6197
ags,44999540,6623,-1019,3755
ags,44999560,6145,-844,5928
ags,44999580,6150,-765,6585
ags,44999600,7644,-73,5813
ags,44999620,6252,940,4414
ags,44999640,7368,874,4051
ags,44999660,5481,1204,7232
ags,44999680,7937,2608,8430
ags,44999700,9536,-748,4612
ags,44999720,9094,-1920,10669
ags,44999740,8891,-166,8240
ags,44999760,8654,-1666,6785
ags,44999780,11477,-2470,4612
ags,44999800,10839,-2894,1485
ags,44999820,11911,-4227,-3419
ags,44999840,9148,-3944,474
ags,44999860,8327,-137,4986
ags,44999880,12815,-1847,3736
ags,44999900,11735,-2411,2500
ags,44999920,11941,-2457,5847
ags,44999940,13559,-4176,8726
ags,44999960,10664,-4398,5110
ags,44999980,7102,-4886,8804
ags,45000000,5649,-5077,7644
ags,45000020,4343,-6334,5813
ags,45000040,5749,-4862,5633
ags,45000060,4924,-6124,5413
ags,45000080,5639,-4469,4629
ags,45000100,10283,-5995,2925
ags,45000120,6982,-5082,4698
ags,45000140,5183,61,-5995
ags,45000160,9773,-3971,8675
ags,45000180,8657,-3285,6758
ags,45000200,9045,-2487,3816
ags,45000220,8623,-5162,3177
ags,45000240,9087,-5214,79
ags,45000260,10417,-5834,-6442
ags,45000280,8523,-4498,-5687
ags,45000300,10046,-14423,2549
ags,45000320,7827,-3358,-2662
ags,45000340,8979,-5079,-2455
ags,45000360,9509,-10009,-1154
ags,45000380,7104,-5844,-1908
ags,45000400,2378,-11488,-590
ags,45000420,4001,1426,-5372
ags,45000440,6713,-5846,-6525
ags,45000460,11504,3613,667
ags,45000480,12705,-8190,-6307
ags,45000500,4712,-15209,-5038
ags,45000520,5449,-11364,-2579
ags,45000540,4477,-10511,-5460
ags,45000560,5151,-7233,-6852
ags,45000580,11113,-4420,-8383
ags,45000600,2163,-13119,-7560
ags,45000620,2155,-11254,-8444
ags,45000640,2822,-8102,-7284
ags,45000660,2238,-8978,-6151
ags,45000680,1391,-7670,-5111
ags,45000700,315,-8353,-5338
ags,45000720,1384,-8219,-5223
ags,45000740,2214,-8136,-5248
ags,45000760,1562,-8483,-5101
ags,45000780,2212,-7196,-5641
ags,45000800,2375,-6818,-7718
ags,45000820,2097,-9467,-4796
ags,45000840,2439,-6410,-4276
ags,45000860,-1122,-8400,-5392
ags,45000880,1176,-6971,-6129
ags,45000900,2180,-6019,-4828
ags,45000920,2380,-6715,-6334
ags,45000940,2141,-8346,-6957
ags,45000960,2050,-7352,-6337
ags,45000980,4238,-5016,-6547
ags,45001000,4350,-3112,-2184
ags,45001020,14536,-6847,-21127
ags,45001040,4104,-4508,6009
ags,45001060,4145,-10223,-4188
ags,45001080,1440,-9271,-7106
