ags,36003805,8266,-4519,1240
ags,36003815,8286,-4431,1132
ags,36003825,8266,-4216,1035
ags,36003835,7944,-4216,1015
ags,36003845,7798,-4275,937
ags,36003855,7690,-4138,1103
ags,36003865,7319,-4060,1386
ags,36003875,7016,-4353,1337
ags,36003885,6841,-4402,1513
ags,36003895,6704,-4666,1786
ags,36003905,6616,-4890,1982
ags,36003915,6450,-4998,2031
ags,36003925,6323,-5281,2079
ags,36003935,6177,-5486,2011
ags,36003945,5991,-5457,2118
ags,36003955,5669,-5515,2265
ags,36003965,5522,-5535,2031
ags,36003975,5386,-5671,1992
ags,36003985,5317,-5857,1962
ags,36003995,5327,-5886,1865
ags,36004005,5249,-5916,1894
ags,36004015,5347,-5916,1777
ags,36004025,5386,-5789,1806
ags,36004035,5747,-5886,1699
ags,36004045,6118,-6043,1757
ags,36004055,6118,-6004,1660
ags,36004065,6333,-6013,1474
ags,36004075,6352,-6130,1259
ags,36004085,6460,-6072,1113
ags,36004095,6714,-6160,1113
ags,36004105,6977,-6257,1122
ags,36004115,7212,-6306,1288
ags,36004125,7378,-6316,1484
ags,36004135,7309,-6502,1484
ags,36004145,7358,-6736,1425
ags,36004155,7339,-7009,1640
ags,36004165,7358,-7224,1552
ags,36004175,7388,-7459,1533
ags,36004185,7515,-7400,1581
ags,36004195,7778,-7429,1552
ags,36004205,7964,-7576,1757
ags,36004215,8237,-7732,2109
ags,36004225,8432,-7830,2265
ags,36004235,8237,-8035,2363
ags,36004245,8081,-8191,2138
ags,36004255,8003,-8084,2167
ags,36004265,8022,-7908,2421
ags,36004275,8306,-7966,2783
ags,36004285,8686,-7898,3251
ags,36004295,9165,-7918,3583
ags,36004305,9458,-7830,4023
ags,36004315,9927,-7634,4296
ags,36004325,10112,-7429,4540
ags,36004335,10102,-6990,4745
ags,36004345,9712,-6873,4628
ags,36004355,9155,-6287,4033
ags,36004365,8315,-5984,3876
ags,36004375,7309,-5711,3378
ags,36004385,6577,-5701,3027
ags,36004395,6030,-5701,2753
ags,36004405,5640,-5769,2822
ags,36004415,5552,-5623,3202
ags,36004425,5425,-5447,3476
ags,36004435,5727,-5427,3486
ags,36004445,5845,-5300,3749
ags,36004455,6157,-5115,3701
ags,36004465,6557,-4988,3564
ags,36004475,7016,-4695,3329
ags,36004485,7427,-4695,3281
ags,36004495,7700,-4548,3329
ags,36004505,7778,-4763,3183
ags,36004515,7319,-5086,4218
ags,36004525,7358,-4695,2695
ags,36004535,6958,-4724,2206
ags,36004545,6655,-4754,2070
ags,36004555,6167,-4832,1943
ags,36004565,5698,-4968,2138
ags,36004575,5913,-5271,1943
ags,36004585,5532,-5427,1679
ags,36004595,5884,-5593,1826
ags,36004605,5766,-5603,1972
ags,36004615,5669,-5379,2148
ags,36004625,5923,-5447,2392
ags,36004635,4800,-5984,2177
ags,36004645,5874,-6140,2314
ags,36004655,5923,-6277,3124
ags,36004665,5913,-6502,2812
ags,36004675,6460,-6462,2675
ags,36004685,6265,-6755,2802
ags,36004695,6440,-6394,2675
ags,36004705,6450,-6736,2480
ags,36004715,6391,-6902,2568
ags,36004725,6518,-6970,2558
ags,36004735,6518,-6892,2949
ags,36004745,6909,-6980,3056
ags,36004755,6684,-6629,3447
ags,36004765,7124,-6961,3456
ags,36004775,6948,-6599,3671
ags,36004785,7368,-7029,3554
ags,36004795,7456,-7029,3681
ags,36004805,7749,-6648,3945
ags,36004815,7847,-6707,4062
ags,36004825,7964,-6912,4452
ags,36004835,8052,-7175,4247
ags,36004845,8149,-7507,3974
ags,36004855,8003,-7986,3652
ags,36004865,7222,-6629,3202
ags,36004875,7895,-6775,3163
ags,36004885,8198,-6462,3329
ags,36004895,8413,-6453,3896
ags,36004905,8921,-6834,4199
ags,36004915,9233,-7937,4062
ags,36004925,9302,-6336,3935
ags,36004935,9390,-6472,3740
ags,36004945,10073,-5535,3642
ags,36004955,8960,-5642,3906
ags,36004965,9722,-4783,3886
ags,36004975,8716,-4734,4072
