ags,62180811,9691,-2331,828,56,71,118
ags,62180825,9779,-2224,887,-47,-63,2
ags,62180839,9681,-2185,809,-41,-51,112
ags,62180853,9691,-2283,809,-59,-151,-134
ags,62180867,9916,-2312,691,-41,-130,69
ags,62180881,9964,-2449,662,-62,25,374
ags,62180895,9720,-2263,642,25,119,490
ags,62180909,9466,-2263,799,101,74,185
ags,62180923,9398,-2322,789,77,-151,-162
ags,62180937,9652,-2253,828,37,-322,-537
ags,62180951,9798,-2234,828,31,-252,-543
ags,62180965,9974,-2341,769,92,-69,-385
ags,62180979,9955,-2331,721,46,92,-150
ags,62180993,9945,-2615,594,284,110,-31
ags,62181007,9759,-2644,642,812,412,-156
ags,62181021,9691,-2644,701,1026,373,-327
ags,62181035,9388,-2136,877,501,-261,-485
ags,62181049,9642,-1755,672,349,-469,-653
ags,62181063,9857,-1628,848,724,-78,-430
ags,62181077,10140,-2224,769,684,107,-769
ags,62181091,10111,-2351,1004,373,251,-510
ags,62181105,10482,-2390,769,168,95,295
ags,62181119,10277,-2419,896,59,162,1091
ags,62181133,10130,-1443,682,339,373,1690
ags,62181147,9564,-1365,721,846,586,2495
ags,62181161,8978,-1755,994,782,-44,2932
ags,62181175,9154,-2566,877,-47,-405,1369
ags,62181189,9925,-2732,769,-307,-542,664
ags,62181203,10335,-2800,516,-255,-215,725
ags,62181217,10043,-3142,555,-127,495,692
ags,62181231,9701,-3005,769,28,592,216
ags,62181245,9505,-2605,662,138,467,-192
ags,62181259,9564,-2224,320,-499,351,325
ags,62181273,9437,-3445,447,1212,464,5
ags,62181287,9701,-2517,887,364,43,-903
ags,62181301,9720,-2204,955,132,107,-1959
ags,62181315,9652,-2146,965,74,104,-867
ags,62181329,9876,-1951,916,-66,168,-418
ags,62181343,9691,-2195,984,-243,251,-46
ags,62181357,9701,-2331,857,-291,168,155
ags,62181371,9759,-2449,838,-249,119,301
ags,62181385,9750,-2624,857,-206,116,316
ags,62181399,9750,-2605,740,-99,129,368
ags,62181413,9730,-2595,848,22,141,158
ags,62181427,9652,-2536,818,62,119,0
ags,62181441,9564,-2507,857,25,-11,-314
ags,62181455,9720,-2302,926,-4,-29,-336
ags,62181469,9808,-2468,887,-102,-93,-433
ags,62181483,9828,-2322,887,-142,-32,-1331
ags,62181497,9691,-2605,887,1,-11,-1108
ags,62181511,9720,-2117,779,62,6,-1102
ags,62181525,9701,-2048,857,16,6,-372
ags,62181539,9740,-2048,750,-111,10,194
ags,62181553,9798,-2351,877,-120,-44,-25
ags,62181567,9916,-2517,691,7,31,-247
ags,62181581,9779,-2644,711,138,-44,-870
ags,62181595,9632,-2429,857,144,-11,-556
ags,62181609,9544,-2165,857,181,-69,-507
ags,62181623,9593,-1951,838,104,-23,-433
ags,62181637,9779,-2097,994,95,-105,-46
ags,62181651,9935,-2214,877,172,0,-162
ags,62181665,9886,-2370,799,129,-14,-955
ags,62181679,9867,-1872,838,181,0,-433
ags,62181693,9847,-2175,711,86,165,-9
ags,62181707,9632,-2175,877,83,58,155
ags,62181721,9564,-2204,857,19,-93,-12
ags,62181735,9759,-2302,867,101,-109,-189
ags,62181749,9779,-2390,691,187,25,-305
ags,62181763,9964,-2243,1004,138,25,-336
ags,62181777,9935,-2097,984,199,25,145
ags,62181791,9867,-2097,887,159,-17,139
ags,62181805,9310,-2185,857,74,-75,237
ags,62181819,9769,-2204,838,107,89,-232
ags,62181833,9769,-2117,857,199,98,-232
ags,62181847,9750,-2224,935,251,122,-327
ags,62181861,9671,-2156,926,242,-2,-437
ags,62181875,9701,-2234,975,123,-90,-742
ags,62181889,9974,-2117,887,120,-90,-714
ags,62181903,9994,-2029,848,13,-23,-681
ags,62181917,9691,-1960,916,-142,6,-635
ags,62181931,9623,-1775,1014,-459,86,-974
ags,62181945,9779,-1296,984,-896,-148,-525
ags,62181959,9720,-1736,984,-1094,-340,-299
ags,62181973,9779,-1814,809,-1179,-5,-1300
ags,62181987,9994,-2136,848,-1384,141,-1843
ags,62182001,10160,-2761,799,-1198,208,-1373
